Unnamed: 0,Accesorios / Auriculares,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8
0415534,Memoria DDR5 Corsair 32Gb (2x16Gb) 5600 MHz Vengeance RGB White,Corsair,CMH32GX5M2B5600C36WK,US$,199.93,10.50,0.00,Memorias RAM / Memoria DDR5
0415530,Memoria DDR5 Corsair 32Gb (2x16Gb) 6000 MHz Vengeance,Corsair,CMK32GX5M2E6000C36,US$,202.25,10.50,0.00,Memorias RAM / Memoria DDR5
0414156,Memoria DDR5 Corsair 32Gb (2x16Gb) 5200 MHz Vengeance Black (9464),Corsair,CMK32GX5M2B5200C40,US$,181.32,10.50,0.00,Memorias RAM / Memoria DDR5
,Memorias RAM / Memoria Sodimm,,,,,,,
Codigo,Producto,Fabricante,Nro. de Parte,Moneda,Precio,IVA,Imp. Int.,
0414481,Memoria SODIMM DDR3 Markvision 4Gb 1600 MHz 1.35V BULK (6365),Markvision,K4GBD3-1600SOLV,US$,20.14,10.50,0.00,Memorias RAM / Memoria Sodimm
0414482,Memoria SODIMM DDR3 Markvision 8Gb 1600 MHz 1.35V BULK (6372),Markvision,K8GBD3-1600SOLV,US$,30.00,10.50,0.00,Memorias RAM / Memoria Sodimm
0415524,Memoria SODIMM DDR4 Corsair 8Gb 3200 MHz 1.2V,Corsair,CMSX8GX4M1A3200C22,US$,36.77,10.50,0.00,Memorias RAM / Memoria Sodimm
0414486,Memoria SODIMM DDR4 Markvision 16Gb 2400 MHz 1.20V BULK (9281),Markvision,K16GBD4-2400SOLV,US$,78.06,10.50,0.00,Memorias RAM / Memoria Sodimm
0414487,Memoria SODIMM DDR4 Markvision 16Gb 3000 MHz 1.20V BULK (9359),Markvision,K16GBD4-3000SOLV,US$,84.17,10.50,0.00,Memorias RAM / Memoria Sodimm
0414488,Memoria SODIMM DDR4 Markvision 16Gb 3200 MHz 1.20V BULK (6389),Markvision,K16GBD4-3200SOLV,US$,85.83,10.50,0.00,Memorias RAM / Memoria Sodimm
0414483,Memoria SODIMM DDR4 Markvision 4Gb 2400 MHz 1.20V BULK (6419),Markvision,K4GBD4-2400SOLV,US$,27.47,10.50,0.00,Memorias RAM / Memoria Sodimm
0414735,Memoria SODIMM DDR4 Markvision 4Gb 2666 MHz 1.20V BULK (9441),Markvision,K4GBD4-2666SOLV,US$,27.31,10.50,0.00,Memorias RAM / Memoria Sodimm
0414484,Memoria SODIMM DDR4 Markvision 8Gb 2400 MHz 1.20V BULK (6426),Markvision,K8GBD4-2400SOLV,US$,35.56,10.50,0.00,Memorias RAM / Memoria Sodimm
0414485,Memoria SODIMM DDR4 Markvision 8Gb 3000 MHz 1.20V BULK (6433),Markvision,K8GBD4-3000SOLV,US$,39.18,10.50,0.00,Memorias RAM / Memoria Sodimm
0414736,Memoria SODIMM DDR4 Markvision 8Gb 3200 MHz 1.20V BULK (9458),Markvision,K8GBD4-3200SOLV,US$,40.88,10.50,0.00,Memorias RAM / Memoria Sodimm
0414772,Memoria SODIMM DDR5 Corsair 8Gb 4800 MHz 1.1V Vengeance (1320),Corsair,CMSX8GX5M1A4800C40,US$,100.33,10.50,0.00,Memorias RAM / Memoria Sodimm
0412634,Memoria SODIMM DDR3 Corsair 4Gb 1066 MHz for MAC 1.5V (3840),Corsair,CMSA4GX3M1A1066C7,US$,34.61,10.50,0.00,Memorias RAM / Memoria Sodimm
0409884,Memoria SODIMM DDR3 Corsair 4Gb 1333MHz 1.35V (9704),Corsair,CMSO4GX3M1C1333C9,US$,32.45,10.50,0.00,Memorias RAM / Memoria Sodimm
0408891,Memoria SODIMM DDR3 Corsair 4Gb 1600 MHz 1.35V (4950),Corsair,CMSO4GX3M1C1600C11,US$,32.45,10.50,0.00,Memorias RAM / Memoria Sodimm
0412635,Memoria SODIMM DDR3 Corsair 8Gb (2x4Gb) 1066 MHz for MAC 1.5V (3857),Corsair,CMSA8GX3M2A1066C7,US$,67.07,10.50,0.00,Memorias RAM / Memoria Sodimm
0408892,Memoria SODIMM DDR3 Corsair 8Gb 1600 MHz 1.35V (4967),Corsair,CMSO8GX3M1C1600C11,US$,56.24,10.50,0.00,Memorias RAM / Memoria Sodimm
0411939,Memoria SODIMM DDR4 Corsair 16Gb 2133MHz 1.2V (8147),Corsair,CMSO16GX4M1A2133C15,US$,69.25,10.50,0.00,Memorias RAM / Memoria Sodimm
0411937,Memoria SODIMM DDR4 Corsair 16Gb 2400 MHz 1.2V (9632),Corsair,CMSX16GX4M1A2400C16,US$,69.74,10.50,0.00,Memorias RAM / Memoria Sodimm
0409883,Memoria SODIMM DDR4 Corsair 4Gb 2133 MHz 1.2V (7386),Corsair,CMSO4GX4M1A2133C15,US$,25.96,10.50,0.00,Memorias RAM / Memoria Sodimm
0409152,Memoria SODIMM DDR4 Corsair 8Gb 2133 MHz 1.2V (7379),Corsair,CMSO8GX4M1A2133C15,US$,34.61,10.50,0.00,Memorias RAM / Memoria Sodimm
0411936,Memoria SODIMM DDR4 Corsair 8Gb 2400 MHz 1.2V (7362),Corsair,CMSX8GX4M1A2400C16,US$,35.71,10.50,0.00,Memorias RAM / Memoria Sodimm
0413069,Memoria SODIMM DDR4 Kingston 16Gb 2666 MHz (0917),Kingston,KVR26S19S8/16,US$,110.95,10.50,0.00,Memorias RAM / Memoria Sodimm
0413208,Memoria SODIMM DDR4 Kingston 8Gb 2666 MHz 16 gigabit (1341),Kingston,KVR26S19S6/8,US$,62.31,10.50,0.00,Memorias RAM / Memoria Sodimm
0413350,Memoria SODIMM DDR4 Kingston 8Gb 3200 MHz (0887),Kingston,KVR32S22S6/8,US$,83.92,10.50,0.00,Memorias RAM / Memoria Sodimm
,Microprocesadores / AMD,,,,,,,
Codigo,Producto,Fabricante,Nro. de Parte,Moneda,Precio,IVA,Imp. Int.,
0415422,Proces. AMD Ryzen  9 7900X3D AM5 CON VIDEO SIN COOLER (4916),AMD,100-100000909WOF,US$,1294.74,10.50,0.00,Microprocesadores / AMD
0411765,Proces. AMD Ryzen 3 3200G 3gen  AM4 C/VIDEO (9851),AMD,YD3200C5FHBOX,US$,174.57,10.50,0.00,Microprocesadores / AMD
0414586,Proces. AMD Ryzen 3 4100 SIN VIDEO CON COOLER (4060),AMD,100-100000510BOX,US$,157.24,10.50,0.00,Microprocesadores / AMD
0414385,Proces. AMD Ryzen 5  5600 SIN VIDEO CON COOLER (4190),AMD,100-100000927BOX,US$,427.06,10.50,0.00,Microprocesadores / AMD
0414651,Proces. AMD Ryzen 5 3600  3gen  AM4 sin video (4299),AMD,100-100000031SBX,US$,218.97,10.50,0.00,Microprocesadores / AMD
0414537,Proces. AMD Ryzen 5 4600G AM4 CON VIDEO (3940),AMD,100-100000147BOX,US$,279.91,10.50,0.00,Microprocesadores / AMD
0415160,Proces. AMD Ryzen 5 7600 AM5 CON VIDEO CON COOLER (4572),AMD,100-100001015BOX,US$,484.41,10.50,0.00,Microprocesadores / AMD
0414386,Proces. AMD Ryzen 7  5700X SIN VIDEO SIN COOLER (4275),AMD,100-100000926WOF,US$,468.49,10.50,0.00,Microprocesadores / AMD
0415161,Proces. AMD Ryzen 7 7700 AM5 CON VIDEO CON COOLER (4497),AMD,100-100000592BOX,US$,1051.01,10.50,0.00,Microprocesadores / AMD
0415505,Proces. AMD Ryzen 7 7800X3D AM5 CON VIDEO SIN COOLER,AMD,100-100000910WOF,US$,1186.28,10.50,0.00,Microprocesadores / AMD
0415506,Proces. AMD Ryzen 9 7950X3D AM5 CON VIDEO SIN COOLER,AMD,100-100000908WOF,US$,1847.39,10.50,0.00,Microprocesadores / AMD
0413751,Proces. AMD Ryzen 5 5600G 5gen  AM4 CON VIDEO (3414),AMD,100-100000252BOX,US$,338.97,10.50,0.00,Microprocesadores / AMD
0413068,Proces. AMD Ryzen 5 5600X 5gen  AM4 SIN VIDEO (2042),AMD,100-100000065BOX,US$,356.69,10.50,0.00,Microprocesadores / AMD
0413764,Proces. AMD Ryzen 7  5700G 5gen  AM4 CON VIDEO (3377),AMD,100-100000263BOX,US$,500.21,10.50,0.00,Microprocesadores / AMD
0413067,Proces. AMD Ryzen 7 5800X  5gen  AM4 SIN VIDEO SIN COOLER(2714),AMD,100-100000063WOF,US$,594.67,10.50,0.00,Microprocesadores / AMD
,Microprocesadores / Intel,,,,,,,
Codigo,Producto,Fabricante,Nro. de Parte,Moneda,Precio,IVA,Imp. Int.,
0414285,Proces. Intel ALDER LAKE  CORE I7 12700 CON VIDEO CON COOLER s1700 (7840),Intel,BX8071512700,US$,916.54,10.50,0.00,Microprocesadores / Intel
0414668,Proces. Intel Cometlake Celeron G5900 (6995),Intel,BX80701G5900,US$,91.21,10.50,0.00,Microprocesadores / Intel
0415318,Proces. Intel RAPTORLAKE CORE I5 13400 CON VIDEO CON COOLER s1700 (0275),Intel,BX8071513400,US$,518.60,10.50,0.00,Microprocesadores / Intel
0415434,Proces. Intel RAPTORLAKE CORE I7 13700 CON VIDEO CON COOLER s1700 (0213),Intel,BX8071513700,US$,983.66,10.50,0.00,Microprocesadores / Intel
0414101,Proces. Intel ALDER LAKE  CORE I5 12400 CON VIDEO CON COOLER S1700 (7741),Intel,BX8071512400,US$,450.70,10.50,0.00,Microprocesadores / Intel
0414102,Proces. Intel ALDER LAKE  CORE I5 12400F SIN VIDEO CON COOLER S1700 (7758),Intel,BX8071512400F,US$,422.87,10.50,0.00,Microprocesadores / Intel
0413947,Proces. Intel ALDER LAKE  CORE I7 12700K sin cooler s1700 (3989),Intel,BX8071512700K,US$,959.72,10.50,0.00,Microprocesadores / Intel
0413666,Proces. Intel CometLake Core I3 10105 s1200 (4841),Intel,BX8070110105,US$,262.85,10.50,0.00,Microprocesadores / Intel
0413459,Proces. Intel CometLake Core I3 10105F SIN VIDEO s1200 (5510),Intel,BX8070110105F,US$,137.84,10.50,0.00,Microprocesadores / Intel
0412495,Proces. Intel CometLake Core I5 10400 s1200 (7138),Intel,BX8070110400,US$,319.01,10.50,0.00,Microprocesadores / Intel
0412958,Proces. Intel CometLake Core I5 10400F s1200 SIN VIDEO (7077),Intel,BX8070110400F,US$,300.86,10.50,0.00,Microprocesadores / Intel
0412547,Proces. Intel CometLake Core I7 10700 s1200 (8722),Intel,BX8070110700,US$,570.28,10.50,0.00,Microprocesadores / Intel
0413141,Proces. Intel CometLake Core I7 10700F SIN VIDEO s1200 (8760),Intel,BX8070110700F,US$,601.09,10.50,0.00,Microprocesadores / Intel
0413334,Proces. Intel Rocket Lake Core I5 11400  s1200 (4902),Intel,BX8070811400,US$,344.38,10.50,0.00,Microprocesadores / Intel
0413342,Proces. Intel Rocket Lake Core I7 11700 s1200 (4940),Intel,BX8070811700,US$,665.54,10.50,0.00,Microprocesadores / Intel
,Mobile / Celulares,,,,,,,
Codigo,Producto,Fabricante,Nro. de Parte,Moneda,Precio,IVA,Imp. Int.,
0415000,"CELULAR KODAK SEREN D55L 5.5"" 2GB/32GB ANDROID 11 GO EDICION BLANCO (0217)",KODAK,D55LWHITE232,US$,72.72,21.00,0.00,Mobile / Celulares
0415100,"CELULAR KODAK SEREN D55L 5.5"" 2GB/32GB ANDROID 11 GO EDITION GRIS (0224)",KODAK,D55LGRAY232,US$,72.72,21.00,0.00,Mobile / Celulares
0415396,"CELULAR KODAK SEREN D55L 5.5"" 2GB/32GB ANDROID 11 GO EDITION NEGRO (7369)",KODAK,D55LBLACK232,US$,72.72,21.00,0.00,Mobile / Celulares
0415149,CELULAR KODAK SEREN D61L QUAD-CORE 6´ 2/32 GB CAMARA 13+2 MPx ANDROID 11 GO BLANCO PERLADO (0231),KODAK,D61LWHITE232,US$,87.28,21.00,0.00,Mobile / Celulares
0415150,CELULAR KODAK SEREN D61L QUAD-CORE 6´ 2/32 GB CAMARA 13+2 MPx ANDROID 11 GO GRIS OSCURO (0248),KODAK,D61LGRAY232,US$,87.28,21.00,0.00,Mobile / Celulares
0415305,CELULAR KODAK SEREN D61L QUAD-CORE 6´ 2/32 GB CAMARA 13+2 MPxANDROID 11 GO NEGRO (0262),KODAK,D61LBLACK232,US$,87.28,21.00,0.00,Mobile / Celulares
0414999,"CELULAR KODAK SEREN D65LX 6,52"" 2GB/64GB ANDROID 11 BLANCO (0279)",KODAK,D65LXWHITE264,US$,98.90,21.00,0.00,Mobile / Celulares
0415101,"CELULAR KODAK SEREN D65LX 6.53 2GB/64GB"" ANDROID 11 GO EDITION GRIS (0286)",KODAK,D65LXGRAY264,US$,98.90,21.00,0.00,Mobile / Celulares
0414621,"CELULAR KODAK SEREN D65LX 6.53 2GB/64GB"" ANDROID 11 GO EDITION NEGRO",KODAK,D65LXBLACK264,US$,98.90,21.00,0.00,Mobile / Celulares
0415112,"CELULAR KODAK SEREN D65LX 6.53 2GB/64GB"" ANDROID 11 GO EDITION NEGRO PIANO (0293)",KODAK,D65LXBLACKP264,US$,98.90,21.00,0.00,Mobile / Celulares
0414807,"Celular PIXPRO L1 PRO 5,7"" 2/16 GB Color Azul (7413)",PIXPRO,L1PROPP22BLUE216,US$,63.55,21.00,0.00,Mobile / Celulares
0414806,"Celular PIXPRO L1 PRO 5,7"" 2/16 GB Color Silver (7406)",PIXPRO,L1PROPP22SILVER216,US$,63.55,21.00,0.00,Mobile / Celulares
0415099,"CELULAR PIXPRO L1 PRO 5,7"" 2/16 GB GRIS (7390)",PIXPRO,L1PROPP22G,US$,63.55,21.00,0.00,Mobile / Celulares
,Mobile / Tablet,,,,,,,
Codigo,Producto,Fabricante,Nro. de Parte,Moneda,Precio,IVA,Imp. Int.,
0414061,Tableta D. Genius Easypen I405X (Nuevo PN) (6887),Genius,31100061104,US$,75.75,10.50,0.00,Mobile / Tablet
0414150,Tableta D. Genius Mousepen i608 (Nuevo PN) (9138),Genius,31130001400,US$,90.28,10.50,0.00,Mobile / Tablet
,Monitores / Monitor Consumo,,,,,,,
Codigo,Producto,Fabricante,Nro. de Parte,Moneda,Precio,IVA,Imp. Int.,
0414578,MONITOR LG 22 LED 22MP410-B HDMI FULL HD (II) (7164),LG,22MP410-B,US$,139.22,21.00,23.46,Monitores / Monitor Consumo
0411550,MONITOR LG  27 LED 27MK400H-B HDMI FULL HD (II) (1082),LG,27MK400H-B,US$,198.02,21.00,23.46,Monitores / Monitor Consumo
0410051,MONITOR LG 19 19M38A-B VGA (II) (1618),LG,19M38A-B,US$,109.76,21.00,23.46,Monitores / Monitor Consumo
0411547,MONITOR LG 20 LED 20MK400H-B HDMI HD (II) (1112),LG,20MK400H-B,US$,121.88,21.00,23.46,Monitores / Monitor Consumo
0411970,MONITOR LG 22 LED 22MK600M HDMI FULL HD (II) (4936),LG,22MK600M-B,US$,171.38,21.00,23.46,Monitores / Monitor Consumo
0411971,MONITOR LG 24 LED 24MK600M HDMI FULL HD (II) (4967),LG,24MK600M-B,US$,186.90,21.00,23.46,Monitores / Monitor Consumo
0412651,MONITOR LG 32 LED 32MN500M-B FULL HD FREESYNC (II) (3175),LG,32MN500M-B,US$,313.24,21.00,23.46,Monitores / Monitor Consumo
0411549,MONITOR LG LED 24 24MK430H-B HDMI (II) (0097,LG,24MK430H-B,US$,144.90,21.00,23.46,Monitores / Monitor Consumo
,Monitores / Monitor Corporativo,,,,,,,
Codigo,Producto,Fabricante,Nro. de Parte,Moneda,Precio,IVA,Imp. Int.,
0414890,MONITOR LG 22 22BL450Y-B FULL HD IPS (II) (5459),LG,22BL450Y-B.AWN,US$,188.00,21.00,23.46,Monitores / Monitor Corporativo
0414580,MONITOR LG 26 ULTRAWIDE 26WQ500-B WFHD NARROW BEZEL (II) (7952),LG,26WQ500-B,US$,222.48,21.00,23.46,Monitores / Monitor Corporativo
0414581,MONITOR LG 34 ULTRAWIDE 34WP500-B BORDERLESS WFHD (3300),LG,34WP500-B,US$,463.06,21.00,23.46,Monitores / Monitor Corporativo
0411916,MONITOR LG 24 24BK550Y-B FHD 360° (II) (5789),LG,24BK550Y-B,US$,273.52,21.00,23.46,Monitores / Monitor Corporativo
0411845,MONITOR LG 27 27UL500-W HDMI/DP 4K (II) (2802),LG,27UL500-W,US$,450.42,21.00,23.46,Monitores / Monitor Corporativo
0412653,MONITOR LG 27 ERGO 27QN880-B QHD (II) (3120),LG,27NQ880-B,US$,640.11,21.00,23.46,Monitores / Monitor Corporativo
0413180,MONITOR LG 32 32UN550 4K (II) (1881),LG,32UN550-W,US$,610.48,21.00,23.46,Monitores / Monitor Corporativo
0413225,Monitor LG 32UN880-B 4K (II) (5680),LG,32UN880-B,US$,965.86,21.00,23.46,Monitores / Monitor Corporativo
0413565,MONITOR LG 34 ULTRAWIDE 21:9 34WL85C-B QHD CURVO (II) (4555),LG,34WL85C-B,US$,1062.64,21.00,23.46,Monitores / Monitor Corporativo
0413226,MONITOR LG 49 ULTRAWIDE  49WL95C-WE CURVO (II) (2819),LG,49WL95C-WE,US$,1798.49,21.00,23.46,Monitores / Monitor Corporativo
,Monitores / Monitor Gamer,,,,,,,
Codigo,Producto,Fabricante,Nro. de Parte,Moneda,Precio,IVA,Imp. Int.,
0414973,MONITOR LG 24 GAMER 24GN60R-B FULL HD 144 Hz (II) (8094),LG,24GN60R-B,US$,268.56,21.00,23.46,Monitores / Monitor Gamer
0414505,MONITOR LG 27 GAMER 27GP850-B IPS QHD 165 Hz (II) (1488),LG,27GP850-B,US$,588.76,21.00,23.46,Monitores / Monitor Gamer
0414889,MONITOR LG 27 GAMER 27GP950-B IPS 4K 144 Hz (II) (3583),LG,27GP950-B.AWN,US$,1059.43,21.00,23.46,Monitores / Monitor Gamer
0414506,MONITOR LG 32 GAMER 32GP850-B IPS QHD 165 Hz (II) (1501),LG,32GP850-B,US$,755.34,21.00,23.46,Monitores / Monitor Gamer
0414915,MONITOR LG 32 GAMER 32GQ950-B IPS 4K 144 Hz (II) (3576),LG,32QG950-B,US$,1699.08,21.00,23.46,Monitores / Monitor Gamer
0412650,MONITOR LG 27 GAMER 27GL650F FULL HD 144 Hz (II) (3311),LG,27GL650F-B,US$,368.73,21.00,23.46,Monitores / Monitor Gamer
0413965,MONITOR LG 27 GAMER 27GP750-B FULL HD 240 Hz BORDERLESS (II) (6851),LG,27GP750-B,US$,512.37,21.00,23.46,Monitores / Monitor Gamer
0413179,Monitor LG 32? 32GN600 GAMER QHD 165 Hz (II) (5188),LG,32GN600-B,US$,558.47,21.00,23.46,Monitores / Monitor Gamer
,Mothers / Plataforma AMD,,,,,,,
Codigo,Producto,Fabricante,Nro. de Parte,Moneda,Precio,IVA,Imp. Int.,
0415482,Mother GIGABYTE A520M K V2 DDR4 AM4 (3ra/4ta/5ta Gen) (2771),Gigabyte,A520M K V2,US$,152.48,10.50,0.00,Mothers / Plataforma AMD
0415522,Mother MSI MAG B650 TOMAHAWK WIFI DDR5 AM5 (5ta Gen),MSI,MAG B650 TOMAHAWK WIFI,US$,398.44,10.50,0.00,Mothers / Plataforma AMD
0415523,Mother MSI PRO B550M-P GEN3 DDR4 AM4 (3ra/4ta/5ta Gen),MSI,PRO B550M-P GEN3,US$,204.07,10.50,0.00,Mothers / Plataforma AMD
0415118,Mother MSI PRO B650-P WIFI AM5 DDR5 (5ta Gen) (0177),MSI,PRO B650-P WIFI,US$,377.90,10.50,0.00,Mothers / Plataforma AMD
0415119,Mother MSI PRO B650M-A WIFI AM5 DDR5 (5ta Gen) (0160),MSI,PRO B650M-A WIFI,US$,324.51,10.50,0.00,Mothers / Plataforma AMD
0413104,Mother GIGABYTE B450M DS3H V2 AM4 DDR4 (3ra/4ta/5ta Gen) (0719),Gigabyte,B450M DS3H V2,US$,177.54,10.50,0.00,Mothers / Plataforma AMD
0413818,Mother GIGABYTE B550M DS3H AC AM4 DDR4 (3ra/4ta/5ta Gen) (0962),Gigabyte,B550M DS3H AC,US$,234.73,10.50,0.00,Mothers / Plataforma AMD
,Mothers / Plataforma Intel,,,,,,,
Codigo,Producto,Fabricante,Nro. de Parte,Moneda,Precio,IVA,Imp. Int.,
0415484,Mother GIGABYTE H470M H 1200 DDR4 (10ma/11va Gen) (1682),Gigabyte,H470M H,US$,171.22,10.50,0.00,Mothers / Plataforma Intel
0414294,Mother GIGABYTE H510M S2H V2 1200 DDR4 (10ma/11va Gen) (3757),Gigabyte,H510M S2H V2,US$,176.62,10.50,0.00,Mothers / Plataforma Intel
0414295,Mother GIGABYTE H610M H DDR4 1700 (12va/13va Gen) (0465),Gigabyte,H610M H DDR4 1.2,US$,194.16,10.50,0.00,Mothers / Plataforma Intel
0415382,Mother GIGABYTE N5105I H Mother+CPU+Video c/Puerto Serie (4356),Gigabyte,N5105I H,US$,212.62,10.50,0.00,Mothers / Plataforma Intel
0415095,Mother MSI H510M PRO-E 1200 DDR4 (10ma/11va Gen) (3447),MSI,H510M PRO-E,US$,169.20,10.50,0.00,Mothers / Plataforma Intel
0415518,Mother MSI MAG B760 TOMAHAWK WIFI DDR4 1700 (12va/13va Gen),MSI,MAG B760 TOMAHAWK WIFI DDR4,US$,332.72,10.50,0.00,Mothers / Plataforma Intel
0415520,Mother MSI MAG B760M MORTAR DDR4 1700 (12va/13va Gen),MSI,MAG B760M MORTAR DDR4,US$,267.00,10.50,0.00,Mothers / Plataforma Intel
0415519,Mother MSI MAG B760M MORTAR WIFI DDR5 1700 (12va/13va Gen),MSI,MAG B760M MORTAR WIFI,US$,314.24,10.50,0.00,Mothers / Plataforma Intel
0415514,Mother MSI MAG Z790 TOMAHAWK WIFI DDR4 1700 (12va/13va Gen),MSI,MAG Z790 TOMAHAWK WIFI DDR4,US$,531.94,10.50,0.00,Mothers / Plataforma Intel
0415513,Mother MSI MAG Z790 TOMAHAWK WIFI DDR5 1700 (12va/13va Gen),MSI,MAG Z790 TOMAHAWK WIFI,US$,550.42,10.50,0.00,Mothers / Plataforma Intel
0414338,Mother MSI PRO B660M-A WIFI DDR4 1700 (12va/13va Gen) (2444),MSI,PRO B660M-A WIFI DDR4,US$,221.94,10.50,0.00,Mothers / Plataforma Intel
0414339,Mother MSI PRO B660M-G DDR4 1700 (12va/13va Gen) (2475),MSI,PRO B660M-G DDR4,US$,191.30,10.50,0.00,Mothers / Plataforma Intel
0415521,Mother MSI PRO B760M-A WIFI DDR4 1700 (12va/13va Gen),MSI,PRO B760M-A WIFI DDR4,US$,246.46,10.50,0.00,Mothers / Plataforma Intel
0414313,Mother MSI PRO H410M-B 1200 DDR4 (10ma Gen) (7395),MSI,PRO H410M-B,US$,162.53,10.50,0.00,Mothers / Plataforma Intel
0414528,Mother MSI PRO H610M-G DDR4 1700 (12va/13va Gen) (5024),MSI,PRO H610M-G DDR4,US$,190.44,10.50,0.00,Mothers / Plataforma Intel
0415517,Mother MSI PRO Z790-P DDR4 1700 (12va/13va Gen),MSI,PRO Z790-P DDR4,US$,363.53,10.50,0.00,Mothers / Plataforma Intel
0415516,Mother MSI PRO Z790-P WIFI DDR4 1700 (12va/13va Gen),MSI,PRO Z790-P WIFI DDR4,US$,373.80,10.50,0.00,Mothers / Plataforma Intel
0415515,Mother MSI PRO Z790-P WIFI DDR5 1700  (12va/13va Gen),MSI,PRO Z790-P WIFI,US$,431.31,10.50,0.00,Mothers / Plataforma Intel
0413544,Mother GIGABYTE H510M H 1200 DDR4 (10ma/11va Gen) (7428),Gigabyte,H510M H 1.0,US$,176.62,10.50,0.00,Mothers / Plataforma Intel
0413716,Mother MSI B560M PRO-E DDR4 1200 (10ma/11va Gen) (7856),MSI,B560M PRO-E,US$,175.50,10.50,0.00,Mothers / Plataforma Intel
0413314,Mother MSI MPG Z590 GAMING CARBON WIFI DDR4 1200 (10ma/11va Gen) (0505),MSI,MPG Z590 GAMING CARBON WIFI,US$,308.08,10.50,0.00,Mothers / Plataforma Intel
,Notebooks / Consumo,,,,,,,
Codigo,Producto,Fabricante,Nro. de Parte,Moneda,Precio,IVA,Imp. Int.,
0415425,Notebook Lenovo IP 1 14ADA7 R3 8G 256G SIN SO (0426),LENOVO,82R00069AR,US$,762.02,10.50,0.00,Notebooks / Consumo
0415426,Notebook Lenovo IP 1 14ADA7 R5 8G 256G SIN SO (0419),LENOVO,82R0006AAR,US$,816.80,10.50,0.00,Notebooks / Consumo
0415427,Notebook Lenovo IP 1 14ADA7 R5 8G 512G SIN SO (0402),LENOVO,82R0006BAR,US$,856.65,10.50,0.00,Notebooks / Consumo
0415439,Notebook Lenovo IP 1 14IGL7 N4120 4G 128G 11S (2679),LENOVO,82V60027AR,US$,646.90,10.50,0.00,Notebooks / Consumo
0415428,Notebook Lenovo IP 1 15ADA7 R7 8G 512G SIN SO (0396),LENOVO,82R1009YAR,US$,961.23,10.50,0.00,Notebooks / Consumo
0414860,Notebook Lenovo IP 3 15ALC6 R5  8GB (4G+4G) 256G 11S (6220),LENOVO,82KU01VDAR,US$,1064.25,10.50,0.00,Notebooks / Consumo
0415437,Notebook Lenovo IP 3 15ALC6 R7 16GB(8G+ 8G) 512G 11S (2961),LENOVO,82KU01YNAR,US$,1483.25,10.50,0.00,Notebooks / Consumo
0415117,Notebook Lenovo IP 3 15ITL6 I7 4G 4G 256G 11S (5933),LENOVO,82H802JKAR,US$,1572.40,10.50,0.00,Notebooks / Consumo
,Notebooks / Corporativa,,,,,,,
Codigo,Producto,Fabricante,Nro. de Parte,Moneda,Precio,IVA,Imp. Int.,
0415438,Notebook Lenovo IP 3 14ITL6 I3  8GB (4G+4G) 256G 11S (4446),LENOVO,82H701DTAR,US$,949.72,10.50,0.00,Notebooks / Corporativa
,Notebooks / Gamer,,,,,,,
Codigo,Producto,Fabricante,Nro. de Parte,Moneda,Precio,IVA,Imp. Int.,
0415378,"Notebook Gigabyte G5 KE 15.6"" FHD 144Hz i5-12500H 16Gb (2x8) 512G RTX 3060P Sin OS (7747)",Gigabyte,G5 KE-52LA213SD,US$,2220.11,10.50,0.00,Notebooks / Gamer
,Placas de video / Línea AMD RADEON,,,,,,,
Codigo,Producto,Fabricante,Nro. de Parte,Moneda,Precio,IVA,Imp. Int.,
0415457,VGA MSI Radeon RX 7900 XT Gaming TRIO CLASSIC 20G (1056),MSI,RX 7900 XT Gaming TRIO CLASSIC 20G,US$,2546.90,10.50,0.00,Placas de video / Línea AMD RADEON
0415456,VGA MSI Radeon RX 7900 XTX Gaming TRIO CLASSIC 24G (1032),MSI,RX 7900 XTX Gaming TRIO CLASSIC 24G,US$,2935.66,10.50,0.00,Placas de video / Línea AMD RADEON
0414526,VGA Sapphire Radeon RX 6400 PULSE LR GDDR6 4G (2093),SAPPHIRE,11315-01-20G,US$,494.94,10.50,0.00,Placas de video / Línea AMD RADEON
0415403,VGA Sapphire Radeon RX 7900 XT PULSE 20GB GDDR6 (3304),SAPPHIRE,11323-02-20G,US$,2585.84,10.50,0.00,Placas de video / Línea AMD RADEON
0415401,VGA Sapphire Radeon RX 7900 XTX NITRO+ VAPOR-X 24GB (328),SAPPHIRE,11322-01-40G,US$,3226.17,10.50,0.00,Placas de video / Línea AMD RADEON
0415402,VGA Sapphire Radeon RX 7900 XTX PULSE 24GB GDDR6 (3267),SAPPHIRE,11322-02-20G,US$,3059.55,10.50,0.00,Placas de video / Línea AMD RADEON
0414215,VGA Sapphire Radeon RX 6500 XT PULSE GAMING OC 4GB LITE (2086),SAPPHIRE,11314-01-20G,US$,655.17,10.50,0.00,Placas de video / Línea AMD RADEON
0413916,VGA Sapphire Radeon RX 6600 PULSE GAMING 8GB LITE DUAL FAN (0662),SAPPHIRE,11310-01-20G,US$,922.23,10.50,0.00,Placas de video / Línea AMD RADEON
,Placas de video / Línea NVIDIA GEFORCE,,,,,,,
Codigo,Producto,Fabricante,Nro. de Parte,Moneda,Precio,IVA,Imp. Int.,
